table_name,column_name,column_value
imax_service_group_members,ESMX_Home_Country__c,Yemen
imax_service_group_members,ESMX_Home_Street__c,Vollenhovenschans
imax_service_group_members,ESMX_Home_Zip__c,V6E1S!
imax_service_group_members,ESMX_Inactive_Status__c,TRUE
imax_service_group_members,ESMX_LMS_ID__c, ing13558
imax_service_group_members,ESMX_Lunch_and_break_hours__c,60
imax_service_group_members,ESMX_Main_Event_Type__c,Supplementary Services
imax_service_group_members,ESMX_Main_Modality__c,US
imax_service_group_members,ESMX_Mobile_Phone__c, +56963079319
imax_service_group_members,ESMX_Monday_Hours__c,24
imax_service_group_members,ESMX_My_Tool__c,0
imax_service_group_members,ESMX_Office_Phone__c,to be updated
imax_service_group_members,ESMX_Payroll_Employee_ID__c, 83843195
imax_service_group_members,ESMX_Product__c,01tE0000008GknyIAC
imax_service_group_members,ESMX_SAP_Work_Center__c,ZA_GEN
imax_service_group_members,ESMX_Saturday_Hours__c,24
imax_service_group_members,ESMX_Service_Manager__c,005E0000007Us1KIAS
imax_service_group_members,ESMX_Sunday_Hours__c,24
imax_service_group_members,ESMX_Support_Level__c,Technical
imax_service_group_members,ESMX_Support_Tier__c,L3
imax_service_group_members,ESMX_Technician_Inactive_Date__c,4/21/22 00:00
imax_service_group_members,ESMX_Thursday_Hours__c,24
imax_service_group_members,ESMX_Tool_Code__c,ZK5395970001
imax_service_group_members,ESMX_Tool_Owner__c,005E00000086U2UIAU
imax_service_group_members,ESMX_Tuesday_Hours__c,24
imax_service_group_members,ESMX_Type__c,Tool/Equipment
imax_service_group_members,ESMX_Union__c,NO
imax_service_group_members,ESMX_Union_Name__c,
imax_service_group_members,ESMX_UniqueKeyCombination__c,
imax_service_group_members,ESMX_User_Code_1__c,zaq00404
imax_service_group_members,ESMX_User_ID__c,005E00000086U2UIAU
imax_service_group_members,ESMX_Vendor__c,a8L4W000002httUUAQ
imax_service_group_members,ESMX_Wednesday_Hours__c,24
imax_service_group_members,ESMX_Weekly_Working_Hours__c,42.5
imax_service_group_members,FST_Anniversary__c,
imax_service_group_members,Model_Number__c,ZK5395970001
imax_service_group_members,Rec,
imax_service_group_members,Serial_Asset_Number__c,ZL5424370001
imax_service_group_members,SVMX_User__c,
imax_service_group_members,SVMXC__Average_Drive_Time__c,
imax_service_group_members,SVMXC__Average_Speed__c,
imax_service_group_members,SVMXC__Break_Duration__c,
imax_service_group_members,SVMXC__Break_Hours__c,
imax_service_group_members,SVMXC__Break_Type__c,Time Window
imax_service_group_members,SVMXC__City__c, Santiago
imax_service_group_members,SVMXC__Country__c,Yemen
imax_service_group_members,SVMXC__Email__c, yann.potiez@philips.com
imax_service_group_members,SVMXC__Fixed_Cost__c,
imax_service_group_members,SVMXC__Inventory_Location__c,a3mE0000000blSJIAY
imax_service_group_members,SVMXC__Latitude__c,66.5022
imax_service_group_members,SVMXC__Latitude_Home__c,69.697717
imax_service_group_members,SVMXC__Latlong_Captured_On__c,10/1/62 02:11
imax_service_group_members,SVMXC__Longitude__c,175.982893
imax_service_group_members,SVMXC__Longitude_Home__c,176.165308
imax_service_group_members,SVMXC__Max_Daily_Hours__c,
imax_service_group_members,SVMXC__Max_Distance__c,
imax_service_group_members,SVMXC__Max_Hours__c,
imax_service_group_members,SVMXC__Member_information__c,"ID98
Calibration partner - Philips"
imax_service_group_members,SVMXC__Optimizer_External_ID__c,
imax_service_group_members,SVMXC__Overtime_Hours__c,
imax_service_group_members,SVMXC__Per_Hour_Cost__c,
imax_service_group_members,SVMXC__Per_Mile_Cost__c,
imax_service_group_members,SVMXC__Phone__c,97366770
imax_service_group_members,SVMXC__Role__c,Tools & Equipment
imax_service_group_members,SVMXC__Salesforce_User__c,005E00000086U2UIAU
imax_service_group_members,SVMXC__Service_Group__c,a3ZE0000000c0IOMAY
imax_service_group_members,SVMXC__Service_Territory__c,
imax_service_group_members,SVMXC__SM_Overnight_Stay_Policy__c,
imax_service_group_members,SVMXC__State__c, Providencia
imax_service_group_members,SVMXC__Street__c, Av. Andres Bello
imax_service_group_members,SVMXC__Working_Hours__c,01mE0000000J7MFIA0
imax_service_group_members,SVMXC__Zip__c,ZA
imax_service_group_members,Technician_Manager__c,Zi Sheng Lee
imax_service_order_c,Account_Value__c, ZAPPA HOTEL MARIGNANE GOLDEN TULIP MARSEILLE AIRPORT 14982.X2100
imax_service_order_c,Clinical_Applications_Specialist_Name__c,Clinical Applications Specialist Name:
imax_service_order_c,ClinicalNotes__c,CLINICAL APPLICATIONS SPECIALIST NOTES
imax_service_order_c,Contract__c,
imax_service_order_c,CSR_Closed_On__c,9911223344
imax_service_order_c,Email_Service_Report__c,zzz@philips.com
imax_service_order_c,ESB_Interface_ID__c,W-10383116
imax_service_order_c,ESMX_Accepted_Quote_Count__c,85
imax_service_order_c,ESMX_Account_Sales_Org__c,ZA94
imax_service_order_c,ESMX_Action_Taken__c,Yes
imax_service_order_c,ESMX_Additional_Patient_Information__c,Zwischen die beine eine Kleine Verbrennung stufegrad 1.beim Scan wurde keine Einlagerung zwischen Beine benutzt.
imax_service_order_c,ESMX_Additional_work_required__c,Zum schließen 15 min berichtet
imax_service_order_c,ESMX_AI_CI_I_Name__c,Zoli Marsi
imax_service_order_c,ESMX_AI_CI_II_Title__c,X-Ray Technologist
imax_service_order_c,ESMX_AI_CI_III_Phone_number__c,you may contact me on Teams
imax_service_order_c,ESMX_AI_Other_Info_Available__c,Yes
imax_service_order_c,ESMX_AI_Philips_Legal_Contact__c,Zellinger
imax_service_order_c,ESMX_AI_Provide_Info_Sources__c,"Yes, was marked by accident"
imax_service_order_c,ESMX_AI_Risk_Manager_Contact__c,"yes, but unknown"
imax_service_order_c,ESMX_Appropriate_CSIP_Level_Applied__c,Level 2
imax_service_order_c,ESMX_ASO_Number__c,xb working
imax_service_order_c,ESMX_AT_a_Action_Taken__c,"Yes, was marked by accident"
imax_service_order_c,ESMX_AT_b_Test_Performed_And_Result__c,Zentrale überprüft und korrektes Alarmverhalten festgestellt
imax_service_order_c,ESMX_AT_c_Additional_Observation__c,Yes was selected in error it really was a no
imax_service_order_c,ESMX_AT_d_Parts_Replaced_Or_Ordered__c,Zentralen Rechner getauscht
imax_service_order_c,ESMX_AT_e_Parts_Returning_For_Evaluation__c,Yes when received.
imax_service_order_c,ESMX_Bench_Status__c,Repair Complete and Equipment Shipped
imax_service_order_c,ESMX_Bench_Status_Tracker__c,a524W0000020m5CQAQ
imax_service_order_c,ESMX_Best_Estimate__c,Within the last week
imax_service_order_c,ESMX_Business_Unit__c,VTL-Virtual Organization
imax_service_order_c,ESMX_Calculated_Case_Priority__c,Please Specify
imax_service_order_c,ESMX_Call_Back_Number__c,    402-310-3122
imax_service_order_c,ESMX_Cancel_Reason__c,Work Order Created in error. New Work Order required.
imax_service_order_c,ESMX_Canceled_Subcontractor_Requests__c,26
imax_service_order_c,ESMX_Cancellation_Reason__c,Work Order Created in error. New Work Order required.
imax_service_order_c,ESMX_Cancellation_Reason_del__c,Duplicate of120696842
imax_service_order_c,ESMX_case_number__c,0123405287
imax_service_order_c,ESMX_Case_Source__c,Zoyah Amer
imax_service_order_c,ESMX_Case_Trackwise__c,Trackwise
imax_service_order_c,ESMX_CDS_Action_Taken__c,Zentrale getauscht am 14.12.2021
imax_service_order_c,ESMX_CDS_Current_Device_Status__c,Unknown
imax_service_order_c,ESMX_CDS_Device_Being_Used__c,Zentrale überwachungseinheit auf IMC (PICiX Zentrale)
imax_service_order_c,ESMX_CDS_Device_Being_Used_For__c,Unknown
imax_service_order_c,ESMX_CDS_Part_Available_For_Evaluation__c,Yes
imax_service_order_c,ESMX_CFD_Appropriate_CSIP_Level_Applied__c,Seviye 1
imax_service_order_c,ESMX_CFD_Debrief_System_Status__c,"Work completed, Device is returned to Service."
imax_service_order_c,ESMX_CFD_Event_type__c,zusätzlicher Service
imax_service_order_c,ESMX_CFD_FCO_Classification__c,Zorunlu
imax_service_order_c,ESMX_CFD_FCO_Delivery_Method__c,Zdalnie
imax_service_order_c,ESMX_CFD_FCO_Status__c,
imax_service_order_c,ESMX_CFD_FCO_Validated_Text__c,Zwrócone do uzytku klinicznego; brak zastrzezen w dzialaniu.
imax_service_order_c,ESMX_CFD_Follow_Up_Priority__c,Tekrarlanan Ariza
imax_service_order_c,ESMX_CFD_Installation_Validated_Text__c,?????????????????: USB???????????????.
imax_service_order_c,ESMX_CFD_Internal_Support_Status__c,Internal Support Work Order not completed
imax_service_order_c,ESMX_CFD_InternalSupport_Validation_Text__c,"Unable to complete Internal Support Work Order within schedule due to Yes, to replace the VH board and change the system serial number to correct one. Philips to arrange follow-up visit to complete required activities."
imax_service_order_c,ESMX_CFD_Order_Status__c,Zrušený
imax_service_order_c,ESMX_CFD_PM_Validated_Text__c,Work not completed due to issues found.
imax_service_order_c,ESMX_CFD_Predictive_PM_Status__c,"Zusätzliche Probleme gefunden, Gerät wieder in den vollen klinischen Einsatz gebracht (Gerät wurde nach Anpassungen an den Kunden zurückgegeben).."
imax_service_order_c,ESMX_CFD_Priority__c,Tekrarlanan Ariza
imax_service_order_c,ESMX_CFD_Reason_for_non_Completion_FCO__c,Zgodnie z instrukcja aparat nie podlega FCO
imax_service_order_c,ESMX_CFD_Recent_Event_Occurred__c,Service Event /PM
imax_service_order_c,ESMX_CFD_Required_Qualifications__c,3-Experto
imax_service_order_c,ESMX_CFD_Required_Skill_Level__c,Wykwalifikowany i doswiadczony
imax_service_order_c,ESMX_CFD_Schedule_Status__c,Wyslany
imax_service_order_c,ESMX_CFD_Service_Type__c, Servicio Subcontratado
imax_service_order_c,ESMX_Change_Reason__c,zwecks ausgeglichener Planung im ganzen Kalenderjahr wurde das Due Date um einen Monat vorgezogen. Nach Absprache mit OPs Gerdes.
imax_service_order_c,ESMX_Check_Open_WO__c,1
imax_service_order_c,ESMX_Clinical_Usage__c,Unknown
imax_service_order_c,ESMX_Collaborator__c,005E00000086NRdIAM
imax_service_order_c,ESMX_Collaborator_Group__c,a4r4W0000013KBtQAM
imax_service_order_c,ESMX_Completed_Subcontractor_Requests__c,31
imax_service_order_c,ESMX_Contact_Product_Modality__c,US-Ultrasound<br>PDS-Precision Diagnosis Solutions<br>
imax_service_order_c,ESMX_Context_Description__c,Description of the situation when the event occurred
imax_service_order_c,ESMX_Control_Key__c,SM01
imax_service_order_c,ESMX_Count_of_parts__c,653
imax_service_order_c,ESMX_Count_of_Subcontractor_Requests__c,31
imax_service_order_c,ESMX_Count_of_Tools__c,0
imax_service_order_c,ESMX_Count_of_Work_Detail_Records__c,2341
imax_service_order_c,ESMX_CR_Reported_To__c,"Yes, was marked by accident"
imax_service_order_c,ESMX_Credit_Status_at_WO_Creation__c,"<img src=""/s.gif"" alt=""Priority Flag"" border=""0""/>"
imax_service_order_c,ESMX_CSR_Activity_RQ__c,a1x4W00000HG4qIQAT
imax_service_order_c,ESMX_CSR_Contact_Count__c,109
imax_service_order_c,ESMX_CSR_Date_of_Issue__c,4/6/24
imax_service_order_c,ESMX_CSR_Doc_Counter__c,88
imax_service_order_c,ESMX_CSR_Scheduled_Date_Time__c,9/9/25 01:00
imax_service_order_c,ESMX_Custom_Language_Settings__c,a4Z4W000001qodPUAQ
imax_service_order_c,ESMX_Customer_Interaction_Status__c,Quote pending customer Acceptance
imax_service_order_c,ESMX_Customer_Language__c,Vietnamese
imax_service_order_c,ESMX_Customer_Name__c, Michael Kurilko (CT)
imax_service_order_c,ESMX_Customer_Purchase_Order_Number__c," ""LIFECYCLE ACCOUNT"""
imax_service_order_c,ESMX_Customer_Reported__c,Yes
imax_service_order_c,ESMX_Customer_Signature_Captured__c,"Signee Not Available, In a meeting"
imax_service_order_c,ESMX_Date_First_Occ__c,7/12/18 11:29
imax_service_order_c,ESMX_Date_of_Death__c,4/5/24 00:00
imax_service_order_c,ESMX_Date_Of_Event__c,4/5/24 00:00
imax_service_order_c,ESMX_Date_Time_Status_Set_to_Tentative__c,4/6/24 08:50
imax_service_order_c,ESMX_Debrief_System_Status__c,"Work completed, Device is returned to Service."
imax_service_order_c,ESMX_Debrief_System_Status_Date_Time__c,4/6/24 11:30
imax_service_order_c,ESMX_Debrief_System_Status_Date_Time_CSR__c,4/6/24 09:07
imax_service_order_c,ESMX_Decision_Error_Message__c,Work Time - Combinations are not present in Contract-RSM-Quote
imax_service_order_c,ESMX_Decisions_Integration_Status__c,Sent to Decisions Success
imax_service_order_c,ESMX_Decisions_Resend_Count__c,3
imax_service_order_c,ESMX_Device_Alarms_Triggered__c,Yes
imax_service_order_c,ESMX_Device_Not_Corrected__c,FCO Not Applicable
imax_service_order_c,ESMX_Diagnostic_Description__c," WO remote is canceled due to a problem in the remote connection, it is not possible to connect to the system, please cancel report alert until problem could be solved."
imax_service_order_c,ESMX_Due_Date__c,2/11/21 00:00
imax_service_order_c,ESMX_Earliest_Proposed_Date__c,1/2/21 00:00
imax_service_order_c,ESMX_Elapsed_Hours_Since_Tentative__c,72139.6
imax_service_order_c,ESMX_End_Latest_event_created__c,
imax_service_order_c,ESMX_Engineer_Signature_Captured__c,Signature Not Required
imax_service_order_c,ESMX_Engineer_Status__c,Remote
imax_service_order_c,ESMX_Engineers_Needed_for_Follow_Up__c,4
imax_service_order_c,ESMX_Entitlement_Claim_Approval_Notes__c,zgloszenie w ostatnim dniu gwarancji
imax_service_order_c,ESMX_ERO__c,E0326-ERO - Best - Healthcare Transformation Services
imax_service_order_c,ESMX_Event_Subtype__c,Technical Support for Trade Partner
imax_service_order_c,ESMX_Event_Type__c,Supplementary Services
imax_service_order_c,ESMX_Event_Type_Text__c,Supp
imax_service_order_c,ESMX_Event_Type_Text_Tag__c,"[URESY 1004304,PM]"
imax_service_order_c,ESMX_FCO_Additional_Information__c," 
The software version that has been installed.  You must use the following sentence for both 1.5.19 upgrades and 1.6.8 Exmaples: Software upgraded to version 1.5.19 on 9-JUNE -21
 
• You must indicate that the customer has been notified to destroy all pr"
imax_service_order_c,ESMX_FCO_Delivery_Method__c,Remote
imax_service_order_c,ESMX_FCO_Device_Status__c,Postponed FCO Implementation
imax_service_order_c,ESMX_FCO_Due_Date__c,2/11/21 00:00
imax_service_order_c,ESMX_FCO_Header__c,a4b4W000001ZZyVQAW
imax_service_order_c,ESMX_FCO_Lifecycle_Status_WO__c,Superseded
imax_service_order_c,ESMX_FCO_Not_Applicable__c,Other Reason
imax_service_order_c,ESMX_FCO_Number__c, FCO86201883A
imax_service_order_c,ESMX_FCO_Priority__c,Service Recommendation
imax_service_order_c,ESMX_FCO_Priority_Type__c,SUPERSEDED
imax_service_order_c,ESMX_FCO_Reference_Number__c,NA
imax_service_order_c,ESMX_FCO_Release_Date__c,2/11/21 00:00
imax_service_order_c,ESMX_FCO_Results__c,Setting up Protocol
imax_service_order_c,ESMX_FCO_Status__c,Unable to complete FCO
imax_service_order_c,ESMX_Feedback_for_Engineers__c, table collision table up down not work
imax_service_order_c,ESMX_Follow_Up_Contact__c,003E000001YoDI0IAN
imax_service_order_c,ESMX_Follow_Up_Date_Time_Requested__c,4/1/25 02:44
imax_service_order_c,ESMX_Follow_Up_Priority__c,8
imax_service_order_c,ESMX_Follow_Up_Required__c,Yes
imax_service_order_c,ESMX_Footer__c,"Zákaznická linka: 800 193 358 
email: pms.service@philips.com"
imax_service_order_c,ESMX_Function_Description__c,The reported device function that failed to work or work as expected.
imax_service_order_c,ESMX_Functional_Location_Desc_on_IP__c,ZWEMBAD TONGELREEP
imax_service_order_c,ESMX_Functional_Location_on_IP__c,ZWX00009-001
imax_service_order_c,ESMX_Global_Product_Group__c,P_VI001
imax_service_order_c,ESMX_Hardware_Version__c,Z
imax_service_order_c,ESMX_Hazard__c,Vibration
imax_service_order_c,ESMX_Hazard_Category__c,Use
imax_service_order_c,ESMX_Hazardous_Situation__c,User Exposure to (HAZARD) Outside Clinical Use
imax_service_order_c,ESMX_Header__c,"Türk Philips Tic. A.S
Dr. Adnan  Büyükdeniz Cad. No:13 
34768 Ümraniye, Istanbul – Turkey"
imax_service_order_c,ESMX_Header_Additional_Information__c,Additional Information
imax_service_order_c,ESMX_Header_Current_Device_Status__c,Current Device Status
imax_service_order_c,ESMX_Header_Customer_reported_the_issue__c,Customer reported the issue externally
imax_service_order_c,ESMX_Header_Has_action_been_taken__c,Has action been taken?
imax_service_order_c,ESMX_Hours_Needed_for_Follow_Up__c,99
imax_service_order_c,ESMX_IB_Record_Installation_Check__c,Yes
imax_service_order_c,ESMX_If_Other_please_specify__c,Zorg is dat we binnen philips weten wat we afspreken!!!!!!!!!
imax_service_order_c,ESMX_Initial_Response_temp__c,
imax_service_order_c,ESMX_Installation_Status__c,Unsuccessful Installation
imax_service_order_c,ESMX_Installation_Validated_Text__c,"Unable to successfully complete Installation, due to Zenition was not delivered.."
imax_service_order_c,ESMX_Installed_Product_Number__c,X-ray tube unit SP
imax_service_order_c,ESMX_Integration_Status__c,SWO creation success
imax_service_order_c,ESMX_Internal_Support_Status__c,Internal Support Work Order not completed
imax_service_order_c,ESMX_Internal_Support_Validation_Text__c,"Unable to complete Internal Support Work Order within schedule due to Yes, to replace the VH board and change the system serial number to correct one. Philips to arrange follow-up visit to complete required activities."
imax_service_order_c,ESMX_IP_Status__c,UNKN - Unknown
imax_service_order_c,ESMX_Is_Total_Quantity_Discrepancy__c,3
imax_service_order_c,ESMX_Issue_Occurance__c,Returned to service; No restrictions to usage
imax_service_order_c,ESMX_Issue_occuring_in__c,Setting up Protocol
imax_service_order_c,ESMX_Labor_duration_CFD__c,10968
imax_service_order_c,ESMX_Labor_Duration_CSR__c,10647.45
imax_service_order_c,ESMX_Labor_RSM_Planned_Value__c,10464
imax_service_order_c,ESMX_Last_Event__c,NotLastEvent
imax_service_order_c,ESMX_Last_Modified_SB_User__c,Zolbayar Enkhtugs 2023-11-08T12:01:52.510-05:00
imax_service_order_c,ESMX_Latest_Proposed_Date__c,3/30/21 00:00
imax_service_order_c,ESMX_Local_Sales_document_Number__c, 6600542972
imax_service_order_c,ESMX_Log_Error__c,XtraVisionBasicLicenseVerificationTest failed
imax_service_order_c,ESMX_Logged_in_User__c,0054W00000EJg60
imax_service_order_c,ESMX_loggedInUserName__c,insightssolutions@philips.com.emsprod
imax_service_order_c,ESMX_Maintenance_Window__c,WD NH Reg
imax_service_order_c,ESMX_Multiple_Hazards_Data__c,X-Ray Tube arcing during patient procedure. Procedure aborted
imax_service_order_c,ESMX_Multiple_Product__c,TRUE
imax_service_order_c,ESMX_Multiple_Resource_Task__c,"Zutritt wegen fehlendem Corona-Test verweigert, neuer Termin wird vereinbart."
imax_service_order_c,ESMX_Next_Step_Action__c, WO is not needed.
imax_service_order_c,ESMX_Notice_Period_of_Communication_Days__c,90
imax_service_order_c,ESMX_Number_of_People__c,Yes
imax_service_order_c,ESMX_OldWorkOrderNumber__c,WO-05721915
imax_service_order_c,ESMX_Onsite_Response_temp__c,
imax_service_order_c,ESMX_OOC_SWO_Number__c,000057222150
imax_service_order_c,ESMX_OOTB_Failure__c,Yes
imax_service_order_c,ESMX_Open_WD_Count__c,9
imax_service_order_c,ESMX_Ordered_Subcontractor_Requests__c,15
imax_service_order_c,ESMX_PA_Checklist_Status__c,Yes
imax_service_order_c,ESMX_PA_Integration_Status__c,Technician not dispatched
imax_service_order_c,ESMX_Part_Arival_time__c,No Part Order
imax_service_order_c,ESMX_Parts_Shipment_Indicator__c,
imax_service_order_c,ESMX_Patient_Age__c,99
imax_service_order_c,ESMX_Patient_Age_Units__c,Years
imax_service_order_c,ESMX_Patient_Gender__c,Unknown
imax_service_order_c,ESMX_Patient_Height__c,999
imax_service_order_c,ESMX_Patient_Height_Unit__c,feet
imax_service_order_c,ESMX_Patient_Outcome_Description__c,When a patient is involved what was their condition
imax_service_order_c,ESMX_Patient_User_Involved__c,Yes
imax_service_order_c,ESMX_SAP_Plant__c,ZA94
imax_service_order_c,ESMX_SAP_SWO_Number__c,53092673
imax_service_order_c,ESMX_SAP_SWO_Number_12Digit__c,000058259358
imax_service_order_c,ESMX_Scheduled_Hours__c,1800
imax_service_order_c,ESMX_Self_Dispatch_Data__c,Order Type:Supporto Remoto Product Code: 989803109691Product Name: HeartStream XLCreated Date: 2020-04-08 14:48:11ZAccount Name AZIENDA PER LA TUTELA DELLA SALUTE
imax_service_order_c,ESMX_Serial_Number__c, SN20000222
imax_service_order_c,ESMX_Service_Activity__c,Z Position Detection Board
imax_service_order_c,ESMX_Service_Duration_In_Hours__c,8888
imax_service_order_c,ESMX_Service_Manager__c,005E00000068soAIAQ
imax_service_order_c,ESMX_Service_Provider__c,Distributor
imax_service_order_c,ESMX_Service_ProviderWO_Update_datetime2__c,
imax_service_order_c,ESMX_Service_Report_For__c,WO CSR and PSR
imax_service_order_c,ESMX_Service_Type__c,Onsite Service
imax_service_order_c,ESMX_ServiceMax_ID__c,9999946
imax_service_order_c,ESMX_Skill_of_Service_Engineer_1__c,PM
imax_service_order_c,ESMX_Skill_of_Service_Engineer_2__c,na
imax_service_order_c,ESMX_Software_Release__c, 6.2.0.0
imax_service_order_c,ESMX_Software_Version_Number__c,V9.37
imax_service_order_c,ESMX_Software_Version_Updated__c,Yes
imax_service_order_c,ESMX_Subcontractor_Approval_Status__c,Rejected
imax_service_order_c,ESMX_Subject__c,  Upgrade SW to 5.0.2.
imax_service_order_c,ESMX_Sum_of_Activity_Diagnostic__c,89
imax_service_order_c,ESMX_Sum_of_Activity_problem__c,21
imax_service_order_c,ESMX_Sum_of_Regulatory__c,3
imax_service_order_c,ESMX_Sum_of_SW_Updates__c,16
imax_service_order_c,ESMX_Sum_of_Tools__c,950
imax_service_order_c,ESMX_SWO_Location_Id__c,a3T0L000000NwSLUA0
imax_service_order_c,ESMX_System_event_report__c,Yes
imax_service_order_c,ESMX_T_V_Remarks__c,zwrot po narawie
imax_service_order_c,ESMX_TechIdentNo__c,ZZ28
imax_service_order_c,ESMX_Technician_Id__c,005E00000086U2UIAU
imax_service_order_c,ESMX_Technician_Inactive_Date__c,4/21/22 00:00
imax_service_order_c,ESMX_Technician_Language__c,Vietnamese
imax_service_order_c,ESMX_Technician_Name__c,zz
imax_service_order_c,ESMX_Technician_Name_csr__c,Zuber Shamsuddin Shaikh
imax_service_order_c,ESMX_Technician_Time_Zone__c,Pacific/Pitcairn
imax_service_order_c,ESMX_Third_Party_Provider__c,Plexus
imax_service_order_c,ESMX_toolscount__c,950
imax_service_order_c,ESMX_Total_Actual_Hours__c,1298209.47
imax_service_order_c,ESMX_Total_Labor_Hour__c,4616.43
imax_service_order_c,ESMX_Total_Labor_Travel_Duration_CSR__c,10647.45
imax_service_order_c,ESMX_Total_Line_Price__c,1060599000
imax_service_order_c,ESMX_Total_Task_Duration__c,"The FC2010 Rev B with S/N:US1505000512 has SW
version 1.5.17.0324 when I left the hospital."""
imax_service_order_c,ESMX_Travel_Duration_CSR__c,8.45
imax_service_order_c,ESMX_Travel_Start__c,6/16/34 12:37
imax_service_order_c,ESMX_Type_of_Serious_Injury__c,Required intervention to prevent perm. impairment/damage
imax_service_order_c,ESMX_Unscheduled_Hours__c,4075
imax_service_order_c,ESMX_Valid_Until_Date_for_Quote__c,5/6/24 00:00
imax_service_order_c,ESMX_Vendor__c,a8LE0000000fxW9MAI
imax_service_order_c,ESMX_Violation__c,"<img src=""/resource/Commitment_Resource/low.gif"" alt=""low"" border=""0""/>"
imax_service_order_c,ESMX_Violation_c__c,
imax_service_order_c,ESMX_Violation_WO__c,"<img src=""/resource/Commitment_Resource/medium.png"" alt=""Medium"" border=""0""/>"
imax_service_order_c,ESMX_Who_to_contact_for_more_information__c,Who to contact for more information
imax_service_order_c,ESMX_Work_Activity__c,a1xE0000001SZzyIAG
imax_service_order_c,ESMX_Work_Detail_Counter__c,1085
imax_service_order_c,ESMX_Work_Order_Attachment_Url__c, ZAPPA HOTEL MARIGNANE_English_SignedCSR_12-10-2022
imax_service_order_c,ESMX_Work_Order_Status__c,Unscheduled
imax_service_order_c,ESMX_Work_Order_Unsigned_Attachment_Url__c, ZAPPA HOTEL MARIGNANE_English_UnsignedCSR_12-10-2022
imax_service_order_c,ESMX_Work_Order_Update_Time__c,4/7/24 18:19
imax_service_order_c,ISEE_Case_Premium_Service__c,"<img src=""resource/1582200861000/EMS_Premium_Service_Msg"" alt=""Green"" border=""0""/>"
imax_service_order_c,Labor_End_Date_Time__c,
imax_service_order_c,Labor_Start_Date_Time__c,
imax_service_order_c,Next_Action_Due_Date_WO__c,12/31/24 17:49
imax_service_order_c,Next_Action_Start_Date_WO__c,4/5/24 23:20
imax_service_order_c,Open_Subcontractor_Requests__c,5
imax_service_order_c,PF_Checklist_Result__c,
imax_service_order_c,PF_IP_Description_value__c, Mon. supports LCD
imax_service_order_c,PF_IP_ID_value__c,X-ray tube unit SP
imax_service_order_c,PF_Work_Order_Id__c,https://go.servicemax.io/sfm/SFM161518724840015d71eae77c94f838ba0c2b8a14d1f1b/a3dE0000000Y0JUIA0?
imax_service_order_c,PM_Visit_Description__c,WO cancelled Please See WO-02087584 for resolution.
imax_service_order_c,PSA_Resource_Request_Ref__c, RR-0173813
imax_service_order_c,Q1_Answer__c,Yes
imax_service_order_c,Q2_Answer__c,Yes
imax_service_order_c,Rec,
imax_service_order_c,Recommended_Service_Team__c,a3ZE0000000c0IOMAY
imax_service_order_c,Requested_Subcontractor_Requests__c,7
imax_service_order_c,SVMXC__Acknowledged_By_Technician_Date_Time__c,4/7/24 23:17
imax_service_order_c,SVMXC__Actual_Initial_Response__c,6/16/34 12:37
imax_service_order_c,SVMXC__Actual_Onsite_Response__c,6/16/34 12:37
imax_service_order_c,SVMXC__Actual_Resolution__c,1/19/33 15:45
imax_service_order_c,SVMXC__Actual_Restoration__c,11/10/65 02:25
imax_service_order_c,SVMXC__Age__c,3006
imax_service_order_c,SVMXC__Age_Bucket__c,More Than 30 days
imax_service_order_c,SVMXC__Appointment_Promised_Time_Slot__c,
imax_service_order_c,SVMXC__Auto_Entitlement_Status__c,Service no longer required. case will be completed or cancelled as applicable.
imax_service_order_c,SVMXC__BatchUpdate__c,Yes
imax_service_order_c,SVMXC__Billing_Type__c,Warranty
imax_service_order_c,SVMXC__Booked_Appointment_Slot__c,
imax_service_order_c,SVMXC__Canceled_Date_Time__c,9/22/26 14:00
imax_service_order_c,SVMXC__Case__c,500E000000ZMVIYIA5
imax_service_order_c,SVMXC__City__c, Zapopan
imax_service_order_c,SVMXC__Closed_By__c,005E00000086U2UIAU
imax_service_order_c,SVMXC__Closed_On__c,1/19/33 15:45
imax_service_order_c,SVMXC__Company__c,001E000001XsEXTIA3
imax_service_order_c,SVMXC__Completed_Date_Time__c,4/7/24 23:20
imax_service_order_c,SVMXC__Component__c,a2WE0000000XiQ1MAK
imax_product2,ESMX_Logistic_handling__c,
imax_service_order_c,SVMXC__Configuration_After__c,
imax_service_order_c,SVMXC__Configuration_Before__c,
imax_service_order_c,SVMXC__Contact__c,003E000001YoDQhIAN
imax_service_order_c,SVMXC__Corrective_Action__c,
imax_service_order_c,SVMXC__Country__c,ZM
imax_service_order_c,SVMXC__Customer_Down_Status__c,No
imax_service_order_c,SVMXC__Customer_Failure_Feedback__c,"989803205091,2;989803205101,2;989803205111,2;"
imax_service_order_c,SVMXC__Dependency_Group__c,
imax_service_order_c,SVMXC__Dispatch_Now__c,
imax_service_order_c,SVMXC__Dispatch_Priority__c,0
imax_service_order_c,SVMXC__Dispatch_Process__c,
imax_service_order_c,SVMXC__Dispatch_Response__c,
imax_service_order_c,SVMXC__Dispatch_Status__c,Queued
imax_service_order_c,SVMXC__Driving_Time__c,7800
imax_service_order_c,SVMXC__EndpointURL__c,https://philipsb2bsc.my.salesforce.com/services/Soap/c/7.0/00D30000001HJhu
